movieid,actorid,cast_num
1853052,2712404,3
1853052,2715493,3
1853052,2722038,3
1853104,147466,3
1853104,202983,3
1853104,220518,3
1853104,308094,3
1853104,411686,3
1853104,543737,3
1853104,649008,3
1853104,767424,3
1853104,780270,3
1853104,790843,3
1853104,829798,3
1853104,831521,3
1853104,839629,3
1853104,848043,3
1853104,868798,3
1853104,868878,3
1853104,913251,3
1853104,986254,3
1853104,989575,3
1853104,1002605,3
1853104,1017170,3
1853104,1040058,3
1853104,1059389,3
1853104,1066729,3
1853104,1161143,3
1853104,1170920,3
1853104,1255908,3
1853104,1313330,3
1853104,1317330,3
1853104,1358890,3
1853104,1363477,3
1853104,1426359,3
1853104,1468678,3
1853104,1469556,3
1853104,1516973,3
1853104,1527705,3
1853104,1553687,3
1853104,1639224,3
1853104,1676697,3
1853104,1703891,3
1853104,1742975,3
1853104,1806279,3
1853104,1830004,3
1853104,1935896,3
1853104,2060143,3
1853104,2093185,3
1853104,2097406,3
1853104,2129843,3
1853104,2146659,3
1853104,2327020,3
1853104,2500954,3
1853104,2513075,3
1853104,2622133,3
1853104,2638026,3
1853104,2645094,3
1853104,2655764,3
1854045,181505,3
1854045,264640,3
1854045,352298,3
1854045,369759,3
1854045,751260,3
1854045,907654,3
1854045,968859,3
1854045,1114787,3
1854045,1130519,3
1854045,1172065,3
1854045,1294098,3
1854045,1440744,3
1854045,1496020,3
1854045,1701183,3
1854045,1956116,3
1854045,2180771,3
1854045,2290824,3
1854045,2343487,3
1854045,2364532,3
1854045,2393752,3
1854045,2616015,3
1854166,166809,3
1854166,178986,3
1854166,213909,3
1854166,322288,3
1854166,338436,3
1854166,544952,3
1854166,606299,3
1854166,611151,3
1854166,676312,3
1854166,1001672,3
1854166,1282348,3
1854166,1431775,3
1854166,1674975,3
1854166,1820621,3
1854166,2023483,3
1854166,2329111,3
1854166,2549094,3
1854166,2684963,3
1854233,151556,3
1854233,196734,3
1854233,405131,3
1854233,571289,3
1854233,607532,3
1854233,695348,3
1854233,775455,3
1854233,803457,3
1854233,915828,3
1854233,1028662,3
1854233,1072722,3
1854233,1106257,3
1854233,1106343,3
1854233,1110722,3
1854233,1546016,3
1854233,1565923,3
1854233,1567958,3
1854233,1571336,3
1854233,1809077,3
1854233,1814126,3
1854233,1827824,3
1854233,1959726,3
1854233,2080223,3
1854233,2226753,3
1854233,2243674,3
1854233,2268456,3
1854233,2474544,3
1854233,2675151,3
1854918,23454,3
1854918,27123,3
1854918,112395,3
1854918,239912,3
1854918,406675,3
1854918,424197,3
1854918,510749,3
1854918,539357,3
1854918,627192,3
1854918,1009505,3
1854918,1046717,3
1854918,1076244,3
1854918,1309115,3
1854918,1334876,3
1854918,1350548,3
1854918,1439555,3
1854918,1571982,3
1854918,1596645,3
1854918,1746696,3
1854918,2283862,3
1854918,2304423,3
1854918,2523218,3
1854918,2642651,3
1856252,342171,3
1856252,1371102,3
1856252,2061809,3
1856595,139226,3
1856595,160794,3
1856595,176697,3
1856595,275133,3
1856595,429446,3
1856595,664611,3
1856595,1027144,3
1856595,1085395,3
1856595,1243495,3
1856595,1509345,3
1856608,4607,3
1856608,150472,3
1856608,160428,3
1856608,187153,3
1856608,190879,3
1856608,217372,3
1856608,243630,3
1856608,309025,3
1856608,511621,3
1856608,568705,3
1856608,708031,3
1856608,722898,3
1856608,744955,3
1856608,839934,3
1856608,943207,3
1856608,1131052,3
1856608,1136821,3
1856608,1139465,3
1856608,1339207,3
1856608,1339301,3
1856608,1405951,3
1856608,1500987,3
1856608,1515717,3
1856608,1578958,3
1856608,1718396,3
1856608,1793564,3
1856608,1823683,3
1856608,1885663,3
1856608,1911687,3
1856608,2075645,3
1856608,2090417,3
1856608,2133647,3
1856608,2146303,3
1856608,2243726,3
1856608,2257470,3
1856608,2291912,3
1856608,2512874,3
1856608,2513868,3
1856608,2585968,3
1856608,2732349,3
1856613,98232,3
1856613,230106,3
1856613,308094,3
1856613,359391,3
1856613,495313,3
1856613,614880,3
1856613,712052,3
1856613,737499,3
1856613,939224,3
1856613,968029,3
1856613,1062023,3
1856613,1166644,3
1856613,1173600,3
1856613,1315871,3
1856613,1337869,3
1856613,1487498,3
1856613,1530449,3
1856613,1656023,3
1856613,2276557,3
1856613,2301033,3
1856613,2344583,3
1856613,2351693,3
1856613,2420853,3
1856613,2427559,3
1856613,2610306,3
1856613,2616182,3
1856613,2662278,3
1856672,83700,3
1856672,190230,3
1856672,313653,3
1856672,320808,3
1856672,344872,3
1856672,383479,3
1856672,416695,3
1856672,556871,3
1856672,683254,3
1856672,807675,3
1856672,894036,3
1856672,901662,3
1856672,1026655,3
1856672,1035633,3
1856672,1068066,3
1856672,1166252,3
1856672,1247646,3
1856672,1275953,3
1856672,1410413,3
1856672,1505976,3
1856672,1533879,3
1856672,1835445,3
1856672,2412009,3
1856672,2505668,3
1856672,2677836,3
1856727,181581,3
1856727,287124,3
1856727,343320,3
1856727,570459,3
1856727,577051,3
1856727,687130,3
1856727,719249,3
1856727,768060,3
1856727,910924,3
1856727,945788,3
1856727,1014859,3
1856727,1048707,3
1856727,1269088,3
1856727,1327268,3
1856727,1368271,3
1856727,1491415,3
1856727,1516651,3
1856727,1524412,3
1856727,1525164,3
1856727,1543089,3
1856727,1732995,3
1856727,1764253,3
1856727,1891214,3
1856727,1962834,3
1856727,2138048,3
1856727,2378478,3
1856727,2597129,3
1856727,2699410,3
1856727,2713446,3
1856731,21463,3
1856731,306252,3
1856731,307175,3
1856731,679110,3
1856731,862737,3
1856731,874050,3
1856731,916367,3
1856731,957633,3
1856731,1448132,3
1856731,1474184,3
1856731,1483023,3
1856731,1570303,3
1856731,1708820,3
1856731,1733427,3
1856731,1759189,3
1856731,1815760,3
1856731,1996559,3
1856731,2109300,3
1856731,2144293,3
1856731,2461855,3
1856763,83516,3
1856763,112049,3
1856763,470903,3
1856763,806059,3
1856763,1014336,3
1856763,1326461,3
1856763,1671579,3
1856763,1811354,3
1856763,1941782,3
1856763,2016237,3
1856763,2142024,3
1856763,2142026,3
1856763,2299587,3
1856763,2348615,3
1856763,2471524,3
1856763,2614391,3
1856763,2658629,3
1857496,78796,3
1857496,219152,3
1857496,244833,3
1857496,1028990,3
1857496,1155740,3
1857496,1248982,3
1857496,1453179,3
1857496,1564440,3
1857496,1605840,3
1857496,1696754,3
1857496,1821365,3
1857496,1908230,3
1857496,2040857,3
1857496,2326269,3
1857496,2643510,3
1857496,2679584,3
1857769,186267,3
1857769,186286,3
1857769,486101,3
1857769,545761,3
1857769,688206,3
1857769,690158,3
1857769,738058,3
1857769,782581,3
1857769,808746,3
1857769,816095,3
1857769,829273,3
1857769,839337,3
1857769,921490,3
1857769,928291,3
1857769,974516,3
1857769,980645,3
1857769,996634,3
1857769,1017262,3
1857769,1057961,3
1857769,1062900,3
1857769,1114739,3
1857769,1161110,3
1857769,1166880,3
1857769,1252359,3
1857769,1260354,3
1857769,1329696,3
1857769,1509287,3
1857769,1589371,3
1857769,1592040,3
1857769,1712991,3
1857769,1727946,3
1857769,1772768,3
1857769,1783580,3
1857769,1785800,3
1857769,1799541,3
1857769,1836097,3
1857769,1840171,3
1857769,1843548,3
1857769,1880934,3
1857769,1900405,3
1857769,1910234,3
1857769,1935168,3
1857769,2001405,3
1857769,2060876,3
1857769,2135109,3
1857769,2139015,3
1857769,2155899,3
1857769,2296569,3
1857769,2302228,3
1857769,2326667,3
1857769,2374305,3
1857769,2380913,3
1857769,2383013,3
1857769,2384712,3
1857769,2456447,3
1857769,2459354,3
1857769,2471391,3
1857769,2481023,3
1857769,2492414,3
1857769,2525300,3
1857769,2581052,3
1857769,2581054,3
1857769,2715925,3
1857769,2716059,3
1857769,2716351,3
1857769,2719973,3
1858038,10910,3
1858038,118253,3
1858038,194155,3
1858038,229453,3
1858038,292966,3
1858038,293116,3
1858038,318169,3
1858038,334044,3
1858038,460749,3
1858038,461398,3
1858038,474340,3
1858038,513974,3
1858038,556882,3
1858038,646383,3
1858038,678670,3
1858038,682721,3
1858038,685975,3
1858038,718053,3
1858038,782048,3
1858038,839704,3
1858038,921469,3
1858038,964445,3
1858038,1030914,3
1858038,1035158,3
1858038,1148659,3
1858038,1217892,3
1858038,1245792,3
1858038,1439911,3
1858038,1466163,3
1858038,1517235,3
1858038,1545119,3
1858038,1584102,3
1858038,1608621,3
1858038,1705417,3
1858038,1795862,3
1858038,1833789,3
1858038,1896472,3
1858038,2020597,3
1858038,2072603,3
1858038,2179304,3
1858038,2215854,3
1858038,2229916,3
1858038,2233448,3
1858038,2292480,3
1858038,2328606,3
1858038,2384596,3
1858038,2458526,3
1858038,2532615,3
1858038,2605127,3
1858038,2624345,3
1858038,2724745,3
1858038,2733007,3
1858038,2734913,3
1858361,92790,3
1858361,291072,3
1858361,348850,3
1858361,421259,3
1858361,489998,3
1858361,536772,3
1858361,720877,3
1858361,821878,3
1858361,995026,3
1858361,1031837,3
1858361,1078335,3
1858361,1086956,3
1858361,1104778,3
1858361,1219125,3
1858361,1311391,3
1858361,1341754,3
1858361,1523484,3
1858361,1603250,3
1858361,2108179,3
1858361,2119897,3
1858361,2338190,3
1858361,2467944,3
1858361,2477365,3
1858361,2573469,3
1858361,2586787,3
1858361,2701103,3
1858362,12899,3
1858362,74465,3
1858362,131359,3
1858362,169680,3
1858362,169791,3
1858362,256404,3
1858362,294025,3
1858362,345068,3
1858362,521162,3
1858362,676082,3
1858362,901662,3
1858362,966052,3
1858362,1055052,3
1858362,1162840,3
1858362,1214365,3
1858362,1227809,3
1858362,1250980,3
1858362,1342822,3
1858362,1343222,3
1858362,1355875,3
1858362,1358552,3
1858362,1380177,3
1858362,1431123,3
1858362,1446655,3
1858362,1493806,3
1858362,1680899,3
1858362,1879843,3
1858362,1885856,3
1858362,1888029,3
1858362,1903755,3
1858362,1943742,3
1858362,2119381,3
1858362,2162107,3
1858362,2205873,3
1858362,2360601,3
1858362,2555217,3
1858362,2562683,3
1858362,2597468,3
1858363,118454,3
1858363,179577,3
1858363,240075,3
1858363,346654,3
1858363,356954,3
1858363,428336,3
1858363,539269,3
1858363,541431,3
1858363,613730,3
1858363,1026024,3
1858363,1107192,3
1858363,1107207,3
1858363,1204089,3
1858363,1410906,3
1858363,1490780,3
1858363,1564858,3
1858363,1676050,3
1858363,1749840,3
1858363,1751677,3
1858363,1754671,3
1858363,1833902,3
1858363,1891140,3
1858363,1941235,3
1858363,1946124,3
1858363,1965772,3
1858363,1969299,3
1858363,2102553,3
1858363,2265564,3
1858363,2269755,3
1858363,2287477,3
1858363,2319569,3
1858363,2324503,3
1858363,2547020,3
1858363,2707244,3
1858364,583134,3
1858364,775516,3
1858364,928567,3
1858364,1049963,3
1858364,1060944,3
1858364,1328271,3
1858364,1794838,3
1858364,1937604,3
1858364,2021135,3
1858364,2070991,3
1858364,2088099,3
1858364,2103510,3
1858364,2146501,3
1858364,2167008,3
1858364,2172212,3
1858364,2334296,3
1858364,2372703,3
1858364,2428886,3
1858364,2447750,3
1858364,2499462,3
1858364,2563538,3
1858463,38906,3
1858463,77497,3
1858463,371732,3
1858463,696871,3
1858463,840352,3
1858463,932058,3
1858463,1054667,3
1858463,1072474,3
1858463,1149350,3
1858463,1250889,3
1858463,1262373,3
1858463,1272729,3
1858463,1597565,3
1858463,1665023,3
1858463,1836234,3
1858463,2027633,3
1858463,2301135,3
1859092,2290746,3
1859092,2519130,3
1859351,52137,3
1859351,54829,3
1859351,86528,3
1859351,161682,3
1859351,171670,3
1859351,204960,3
1859351,255876,3
1859351,272220,3
1859351,273161,3
1859351,303019,3
1859351,340037,3
1859351,360041,3
1859351,421539,3
1859351,445001,3
1859351,552813,3
1859351,566186,3
1859351,650481,3
1859351,711150,3
1859351,746830,3
1859351,759416,3
1859351,761535,3
1859351,888112,3
1859351,937203,3
1859351,986127,3
1859351,1023774,3
1859351,1028699,3
1859351,1044076,3
1859351,1096687,3
1859351,1247999,3
1859351,1315438,3
1859351,1320241,3
1859351,1360204,3
1859351,1388649,3
1859351,1446128,3
1859351,1474184,3
1859351,1504753,3
1859351,1520939,3
1859351,1607291,3
1859351,1611922,3
1859351,1715865,3
1859351,1726934,3
1859351,1772738,3
1859351,1788618,3
1859351,1806917,3
1859351,1830599,3
1859351,1833103,3
1859351,1858652,3
1859351,1886783,3
1859351,1889244,3
1859351,2075720,3
1859351,2079996,3
1859351,2096220,3
1859351,2130182,3
1859351,2140779,3
1859351,2155069,3
1859351,2174981,3
1859351,2212435,3
1859351,2276344,3
1859351,2365871,3
1859351,2378921,3
1859351,2395211,3
1859351,2457045,3
1859351,2479437,3
1859351,2579126,3
1859617,76365,3
1859617,89001,3
1859617,90390,3
1859617,202292,3
1859617,309742,3
1859617,359184,3
1859617,405224,3
1859617,413158,3
1859617,429176,3
1859617,432167,3
1859617,475900,3
1859617,522533,3
1859617,609277,3
1859617,642330,3
1859617,656293,3
1859617,889984,3
1859617,921160,3
1859617,932171,3
1859617,1026655,3
1859617,1106477,3
1859617,1169968,3
1859617,1481304,3
1859617,1486339,3
1859617,1529771,3
1859617,1624694,3
1859617,1704850,3
1859617,1723915,3
1859617,1885366,3
1859617,1956384,3
1859617,1966294,3
1859617,2011265,3
1859617,2031082,3
1859617,2039929,3
1859617,2039930,3
1859617,2101831,3
1859617,2118438,3
1859617,2130390,3
1859617,2165421,3
1859617,2198431,3
1859617,2398782,3
1859617,2448802,3
1859617,2653010,3
1859617,2709764,3
1859753,1021049,3
1859753,1820932,3
1859753,2598195,3
1860181,25829,3
1860181,89059,3
1860181,154444,3
1860181,185853,3
1860181,199516,3
1860181,211729,3
1860181,269511,3
1860181,280951,3
1860181,304119,3
1860181,305237,3
1860181,359929,3
1860181,398799,3
1860181,433806,3
1860181,449087,3
1860181,450251,3
1860181,451109,3
1860181,458081,3
1860181,498178,3
1860181,562906,3
1860181,675461,3
1860181,687918,3
1860181,735334,3
1860181,884315,3
1860181,969968,3
1860181,986087,3
1860181,1080835,3
1860181,1208344,3
1860181,1210620,3
1860181,1273644,3
1860181,1282882,3
1860181,1353178,3
1860181,1413951,3
1860181,1450070,3
1860181,1455261,3
1860181,1455262,3
1860181,1583330,3
1860181,1615889,3
1860181,1674632,3
1860181,1821952,3
1860181,1825692,3
1860181,1826752,3
1860181,1854667,3
1860181,1926431,3
1860181,2101814,3
1860181,2237327,3
1860181,2269371,3
1860181,2272233,3
1860181,2308057,3
1860181,2389698,3
1860181,2563695,3
1860181,2647742,3
1860181,2699460,3
1860327,126625,3
1860327,217334,3
1860327,220093,3
1860327,308764,3
1860327,362559,3
1860327,386594,3
1860327,479019,3
1860327,504345,3
1860327,764311,3
1860327,765089,3
1860327,860248,3
1860327,909236,3
1860327,1087862,3
1860327,1179451,3
1860327,1239195,3
1860327,1365661,3
1860327,1365916,3
1860327,1398039,3
1860327,1428987,3
1860327,1490242,3
1860327,1505697,3
1860327,1538755,3
1860327,1607744,3
1860327,2080639,3
1860327,2093376,3
1860327,2216969,3
1860806,73326,3
1860806,109456,3
1860806,139120,3
1860806,245876,3
1860806,382479,3
1860806,503859,3
1860806,512718,3
1860806,1932843,3
1861004,167942,3
1861004,1835281,3
1861112,2062513,3
1861112,2175482,3
1861202,125832,3
1861202,169879,3
1861202,265891,3
1861202,438580,3
1861202,713756,3
1861202,792330,3
1861202,856973,3
1861202,878934,3
1861202,1137576,3
1861202,1158113,3
1861202,1224989,3
1861202,1261096,3
1861202,1261572,3
1861202,1346922,3
1861202,1380126,3
1861202,1433079,3
1861202,1530119,3
1861202,1544162,3
1861202,1544787,3
1861202,1585846,3
1861202,2124976,3
1861202,2125457,3
1861202,2402319,3
1861202,2405056,3
1861202,2604632,3
1861202,2617088,3
1861514,87842,3
1861514,150472,3
1861514,210586,3
1861514,270215,3
1861514,323608,3
1861514,436034,3
1861514,576418,3
1861514,774067,3
1861514,785002,3
1861514,940104,3
1861514,952174,3
1861514,1062562,3
1861514,1074403,3
1861514,1138501,3
1861514,1172345,3
1861514,1172461,3
1861514,1235079,3
1861514,1647329,3
1861514,1673915,3
1861514,1708820,3
1861514,2129726,3
1861514,2253244,3
1861514,2268283,3
1861514,2275136,3
1861514,2697903,3
1864055,75262,3
1864055,96796,3
1864055,102105,3
1864055,103557,3
1864055,119019,3
1864055,166857,3
1864055,260014,3
1864055,336199,3
1864055,351792,3
1864055,450601,3
1864055,487981,3
1864055,503153,3
1864055,521960,3
1864055,558679,3
1864055,558689,3
1864055,558692,3
1864055,577261,3
1864055,577918,3
1864055,579754,3
1864055,657080,3
1864055,669945,3
1864055,674331,3
1864055,677447,3
1864055,696944,3
1864055,711290,3
1864055,711725,3
1864055,728200,3
1864055,799314,3
1864055,832166,3
1864055,859732,3
1864055,918160,3
1864055,923248,3
1864055,953686,3
1864055,964310,3
1864055,998092,3
1864055,1019729,3
1864055,1054880,3
1864055,1060363,3
1864055,1156524,3
1864055,1248353,3
1864055,1271232,3
1864055,1297840,3
1864055,1304707,3
1864055,1348813,3
1864055,1365854,3
1864055,1424824,3
1864055,1424926,3
1864055,1427302,3
1864055,1518915,3
1864055,1530367,3
1864055,1629086,3
1864055,1661461,3
1864055,1727282,3
1864055,1737881,3
1864055,1893383,3
1864055,2067644,3
1864055,2082524,3
1864055,2117447,3
1864055,2118365,3
1864055,2127025,3
1864055,2127035,3
1864055,2176681,3
1864055,2239022,3
1864055,2239027,3
1864055,2400760,3
1864055,2413540,3
1864055,2423208,3
1864055,2471399,3
1864055,2486785,3
1864055,2510603,3
1864055,2555932,3
1864055,2630062,3
1864055,2691299,3
1864055,2710717,3
1864846,10102,3
1864846,122562,3
1864846,142034,3
1864846,160134,3
1864846,164782,3
1864846,207024,3
1864846,239709,3
1864846,239784,3
1864846,242782,3
1864846,260995,3
1864846,263933,3
1864846,299412,3
1864846,328890,3
1864846,400671,3
1864846,407313,3
1864846,477875,3
1864846,485491,3
1864846,492554,3
1864846,510510,3
1864846,531117,3
1864846,534655,3
1864846,559963,3
1864846,735669,3
1864846,738855,3
1864846,843310,3
1864846,859732,3
1864846,883353,3
1864846,914817,3
1864846,914820,3
1864846,941085,3
1864846,994974,3
1864846,998768,3
1864846,1010143,3
1864846,1019339,3
1864846,1137289,3
1864846,1255013,3
1864846,1338255,3
1864846,1364514,3
1864846,1411815,3
1864846,1412563,3
1864846,1421111,3
1864846,1427094,3
1864846,1587276,3
1864846,1694016,3
1864846,1696142,3
1864846,1758355,3
1864846,1767560,3
1864846,2471067,3
1864846,2639777,3
1866000,22395,3
1866000,67230,3
1866000,140109,3
1866000,174460,3
1866000,204470,3
1866000,361535,3
1866000,382798,3
1866000,394526,3
1866000,628773,3
1866000,808655,3
1866000,1087948,3
1866000,1169755,3
1866000,2165272,3
1866000,2441440,3
1866391,378305,3
1866391,527152,3
1866391,632452,3
1866391,680513,3
1866391,798250,3
1866391,873015,3
1866391,975881,3
1866391,1314578,3
1866391,1365712,3
1866391,1415941,3
1866391,1417098,3
1866391,1418088,3
1866391,1441022,3
1866391,1620769,3
1866391,1836502,3
1866391,1895041,3
1866391,2146803,3
1866391,2153535,3
1866391,2205486,3
1866391,2242976,3
1866391,2396104,3
1866391,2499360,3
1866391,2503056,3
1866391,2511308,3
1866391,2727035,3
1868310,97150,3
1868310,322384,3
1868310,420170,3
1868310,574895,3
1868310,652890,3
1868310,759142,3
1868310,899593,3
1868310,1013009,3
1868310,1240290,3
1868310,1480138,3
1868310,1484726,3
1868310,1517184,3
1868310,1655289,3
1868310,1685309,3
1868310,1788419,3
1868310,1945722,3
1868310,2088571,3
1868310,2126847,3
1868310,2359379,3
1868310,2738290,3
1868312,117838,3
1868312,544742,3
1868312,916656,3
1868312,1422502,3
1868890,335451,3
1868890,353948,3
1868890,545286,3
1868890,713137,3
1868890,1154610,3
1868890,2517598,3
1868890,2692580,3
1869010,82155,3
1869010,308978,3
1869010,423979,3
1869010,504384,3
1869010,505445,3
1869010,570714,3
1869010,708729,3
1869010,712453,3
1869010,794431,3
1869010,810416,3
1869010,813353,3
1869010,1046989,3
1869010,1048416,3
1869010,1344676,3
1869010,1352089,3
1869010,1366565,3
1869010,1586701,3
1869010,1627153,3
1869010,1687257,3
1869010,1809026,3
1869010,2009618,3
1869010,2214495,3
1869092,11105,3
1869092,57565,3
1869092,72319,3
1869092,79709,3
1869092,146251,3
1869092,173535,3
1869092,183347,3
1869092,216920,3
1869092,242848,3
1869092,255876,3
1869092,267514,3
1869092,281055,3
1869092,390225,3
1869092,449816,3
1869092,581658,3
1869092,713200,3
1869092,723046,3
1869092,804422,3
1869092,930659,3
1869092,950793,3
1869092,957841,3
1869092,1267427,3
1869092,1285577,3
1869092,1302432,3
1869092,1307103,3
1869092,1684840,3
1869092,1698132,3
1869092,1847975,3
1869092,1917418,3
1869092,1969831,3
1869092,2074070,3
1869092,2106683,3
1869092,2152396,3
1869092,2198964,3
1869092,2207139,3
1869092,2243312,3
1869092,2272742,3
1869092,2310888,3
1869092,2510958,3
1869092,2615493,3
1869092,2655506,3
1870038,47291,3
1870038,80298,3
1870038,530314,3
1870038,537832,3
1870038,539063,3
1870038,657166,3
1870038,940356,3
1870038,957850,3
1870038,1159147,3
1870038,1187306,3
1870038,1504934,3
1870038,1516509,3
1870038,2289869,3
1870038,2293891,3
1870038,2573135,3
1870038,2743651,3
1870151,102968,3
1870151,128668,3
1870151,130759,3
1870151,195112,3
1870151,272727,3
1870151,297161,3
1870151,298968,3
1870151,323073,3
1870151,327361,3
1870151,335220,3
1870151,345999,3
1870151,354326,3
1870151,355538,3
1870151,375004,3
1870151,525404,3
1870151,628865,3
1870151,688978,3
1870151,761277,3
1870151,765403,3
1870151,859298,3
1870151,917585,3
1870151,1329137,3
1870151,1332202,3
1870151,1417184,3
1870151,1461419,3
1870151,1467660,3
1870151,1487865,3
1870151,1512035,3
1870151,1661945,3
1870151,1795143,3
1870151,1865317,3
1870151,1870081,3
1870151,1872183,3
1870151,1964952,3
1870151,2023126,3
1870151,2049968,3
1870151,2051078,3
1870151,2230162,3
1870151,2360742,3
1870151,2429394,3
1870151,2515020,3
1870151,2579972,3
1870151,2717900,3
1870221,122520,3
1870221,153981,3
1870221,698487,3
1870221,1478296,3
1870221,1674215,3
1870221,1792250,3
1870221,1889957,3
1870221,1960577,3
1870221,2075763,3
1870221,2165739,3
1870221,2493328,3
1870221,2557727,3
1870221,2662770,3
1870798,57537,3
1870798,102963,3
1870798,234241,3
1870798,326334,3
1870798,365676,3
1870798,567298,3
1870798,811581,3
1870798,841489,3
1870798,913191,3
1870798,1170186,3
1870798,1260354,3
1870798,1425582,3
1870798,1435491,3
1870798,1485295,3
1870798,2166090,3
1870798,2239261,3
1870798,2251812,3
1870798,2377563,3
1870798,2496077,3
1871727,1108275,3
1871727,1363652,3
1871727,1526084,3
1872587,49375,3
1872587,101914,3
1872587,148323,3
1872587,200417,3
1872587,202481,3
1872587,416218,3
1872587,418436,3
1872587,439826,3
1872587,502503,3
1872587,754484,3
1872587,857318,3
1872587,958622,3
1872587,1107515,3
1872587,1148610,3
1872587,1267410,3
1872587,1413228,3
1872587,1523126,3
1872587,1706913,3
1872587,1709329,3
1872587,2109212,3
1872587,2372696,3
1872587,2694765,3
1872587,2715578,3
1872662,60031,3
1872662,117781,3
1872662,121486,3
1872662,224954,3
1872662,233388,3
1872662,233597,3
1872662,291941,3
1872662,297722,3
1872662,325626,3
1872662,445730,3
1872662,462164,3
1872662,498530,3
1872662,588917,3
1872662,631668,3
1872662,696129,3
1872662,706717,3
1872662,775305,3
1872662,809281,3
1872662,980065,3
1872662,1023440,3
1872662,1030072,3
1872662,1045224,3
1872662,1106003,3
1872662,1197319,3
1872662,1217741,3
1872662,1262120,3
1872662,1318082,3
1872662,1363915,3
1872662,1376360,3
1872662,1463436,3
1872662,1465083,3
1872662,1498585,3
1872662,1525859,3
1872662,1592860,3
1872662,1634309,3
1872662,1727543,3
1872662,1832113,3
1872662,1857475,3
1872662,1860842,3
1872662,2141774,3
1872662,2172809,3
1872662,2193988,3
1872662,2273775,3
1872662,2421315,3
1872662,2431869,3
1872662,2445747,3
1872662,2533363,3
1872662,2728860,3
1873263,76460,3
1873263,119026,3
1873263,346987,3
1873263,523084,3
1873263,615376,3
1873263,629749,3
1873263,715695,3
1873263,745792,3
1873263,796509,3
1873263,1062921,3
1873263,1280423,3
1873263,1418090,3
1873263,1584306,3
1873263,1589787,3
1873263,1664010,3
1873263,1671464,3
1873263,1858558,3
1874279,127971,3
1874279,177262,3
1874279,219033,3
1874279,287115,3
1874279,289662,3
1874279,362372,3
1874279,429516,3
1874279,583286,3
1874279,605471,3
1874279,759573,3
1874279,803629,3
1874279,883654,3
1874279,883994,3
1874279,915828,3
1874279,916993,3
1874279,992567,3
1874279,993572,3
1874279,1211794,3
1874279,1225099,3
1874279,1424029,3
1874279,1624963,3
1874279,1663591,3
1874279,1671826,3
1874279,1767377,3
1874279,1803685,3
1874279,1819619,3
1874279,1881117,3
1874279,1910234,3
1874279,2003804,3
1874279,2046993,3
1874279,2064530,3
1874279,2121180,3
1874279,2148038,3
1874279,2181801,3
1874279,2265348,3
1874279,2314640,3
1874279,2470281,3
1874279,2500324,3
1874279,2638060,3
1874279,2657078,3
1874284,1517,3
1874284,48201,3
1874284,87842,3
1874284,127938,3
1874284,131359,3
1874284,163569,3
1874284,167736,3
1874284,185853,3
1874284,211656,3
1874284,226588,3
1874284,275433,3
1874284,294878,3
1874284,325626,3
1874284,345444,3
1874284,382704,3
1874284,414380,3
1874284,415706,3
1874284,426857,3
1874284,472271,3
1874284,498530,3
1874284,515850,3
1874284,546580,3
1874284,563231,3
1874284,648566,3
1874284,716306,3
1874284,737499,3
1874284,746935,3
1874284,803629,3
1874284,855046,3
1874284,883301,3
1874284,887080,3
1874284,887829,3
1874284,912213,3
1874284,933230,3
1874284,950488,3
1874284,1023083,3
1874284,1033857,3
1874284,1035057,3
1874284,1045224,3
1874284,1100400,3
1874284,1170266,3
1874284,1213626,3
1874284,1236450,3
1874284,1322256,3
1874284,1364248,3
1874284,1365780,3
1874284,1371296,3
1874284,1383997,3
1874284,1429960,3
1874284,1482033,3
1874284,1489683,3
1874284,1517470,3
1874284,1591629,3
1874284,1628812,3
1874284,1697743,3
1874284,1717363,3
1874284,1824895,3
1874284,1832094,3
1874284,1852709,3
1874284,2149747,3
1874284,2187380,3
1874284,2277351,3
1874284,2282842,3
1874284,2633782,3
1874284,2703177,3
1874295,9481,3
1874295,30615,3
1874295,54829,3
1874295,116179,3
1874295,170868,3
1874295,189840,3
1874295,208814,3
1874295,327511,3
1874295,335436,3
1874295,414233,3
1874295,425278,3
1874295,432167,3
1874295,435856,3
1874295,437997,3
1874295,446707,3
1874295,482454,3
1874295,505734,3
1874295,534034,3
1874295,658584,3
1874295,677997,3
1874295,706979,3
1874295,713201,3
1874295,757833,3
1874295,870475,3
1874295,886365,3
1874295,984858,3
1874295,1002337,3
1874295,1044315,3
1874295,1057052,3
1874295,1148337,3
1874295,1264731,3
1874295,1276766,3
1874295,1299462,3
1874295,1354058,3
1874295,1387660,3
1874295,1468676,3
1874295,1477587,3
1874295,1477588,3
1874295,1502290,3
1874295,1553916,3
1874295,1575636,3
1874295,1587417,3
1874295,1595984,3
1874295,1603263,3
1874295,1647008,3
1874295,1659886,3
1874295,1664689,3
1874295,1681223,3
1874295,1700551,3
1874295,1756384,3
1874295,1791920,3
1874295,1853149,3
1874295,2003196,3
1874295,2119897,3
1874295,2133509,3
1874295,2150686,3
1874295,2221590,3
1874295,2337034,3
1874295,2538407,3
1874295,2614106,3
1878537,389263,3
1878537,486792,3
1878537,923115,3
1878537,1330726,3
1878537,1335783,3
1878537,1454883,3
1878537,1673800,3
1878537,1703220,3
1878537,2187364,3
1878537,2574049,3
1878669,74465,3
